id,version,set_num,name,year,theme_id,num_parts
4924,1,4738-1,Cinderella’s Romantic Castle,2014,579,643
4925,1,622-1,Heartlake News Van,2014,494,276
4926,1,7786-1,Heartlake Horse Show,2014,494,373
4928,1,1276-1,Heartlake Shopping Mall,2014,494,1165
4929,1,5841-1,Jungle Tree Sanctuary,2014,495,319
4930,1,497-1,Sleeping Beauty's Royal Bedroom,2015,579,95
4932,1,8714-1,Large red bucket,2002,37,500
4933,1,8207-1,Jasmine's Exotic Palace,2015,579,142
4934,1,3530-1,Elsa's Sparkling Ice Castle,2015,579,291
4935,1,622-2,Ariel’s Undersea Palace,2015,579,376
4936,1,7600-11,Rapunzel's Best Day Ever,2016,579,144
4937,1,2519-1,Anna & Kristoff's Sleigh Adventure,2016,579,173
4938,1,1702-1,Belle’s Enchanted Castle,2016,579,371
4939,1,44004-1,Arendelle Castle Celebration,2016,579,475
4940,1,6133-1,Treasure's Day at the Pool,2016,579,70
4941,1,66495-1,Build Your Dreams,2002,37,1000
4943,1,1910-1,Aira's Creative Workshop,2015,600,98
4944,1,5136-1,Naida's Spa Secret,2015,600,248
4945,1,41177-1,Naida's Epic Adventure Ship,2015,600,312
4946,1,8892-1,Azari and the Magical Bakery,2015,600,324
4947,1,4286013-1,The Elves’ Treetop Hideaway,2015,600,516
4948,1,C8509-1,Farran and the Crystal Hollow,2015,600,178
4950,1,60024-18,Aira's Pegasus Sleigh,2015,600,319
4951,1,3937-1,Skyra’s Mysterious Sky Castle,2015,600,813
4952,1,6975-1,T-Junction Road Plates,2002,289,2
4953,1,6606-1,Vet Clinic,2015,494,200
4954,1,6896-1,Vet Ambulance,2015,494,88
4955,1,4493-1,Bunny and Babies,2015,494,47
4957,1,304-2,Puppy Training,2015,494,65
4958,1,6311-1,Little Foal,2015,494,43
4959,1,70100-1,Olivia's Garden Pool,2015,494,82
4961,1,4744-1,Curved Road Plates,2002,289,2
4963,1,231-2,Mia's Roadster,2015,494,194
4964,1,5043-1,Stephanie's Pizzeria,2015,494,87
4965,1,1329-1,Heartlake Hair Salon,2015,494,334
4966,1,8721-1,Heartlake Lighthouse,2015,494,471
4967,1,1980-1,Emma’s House,2015,494,727
4968,1,324-1,Heartlake Hot Air Balloon,2015,494,254
4969,1,65799-1,Emma's Tourist Kiosk,2015,494,98
4971,1,5004260-1,Heartlake Skate Park,2015,494,198
4974,1,4548431-1,Train Wagon Wheels in Red,1977,456,4
4975,1,658-1,Heartlake Private Jet,2015,494,229
4976,1,6370-1,Straight Road Plates,2002,289,2
4977,1,8829-1,Heartlake Grand Hotel ,2015,494,1573
4978,1,4709-1,Advent Calendar 2015 Friends,2015,216,249
4979,1,4163-1,Pop Star Recording Studio,2015,494,171
4980,1,8133-1,Pop Star Dressing Room,2015,494,297
4982,1,4428-19,Pop Star Show Stage,2015,494,446
4985,1,EL241501-1,Pop Star Tour Bus,2015,494,680
4987,1,8684-17,Pop Star Limousine,2015,494,263
4989,1,4933-1,Heartlake Food Market,2015,494,391
4990,1,5924-1,Heartlake City Airport,2015,494,691
4991,1,60104-1,Birthday Party,2016,494,191
4992,1,1905-1,Cross Road Plates,2002,289,2
4993,1,VP-1,Party Train,2016,494,109
4994,1,2008-1,Party Cakes,2016,494,50
4995,1,45001-1,Party Gift Shop,2016,494,52
4999,1,7510-1,Party Styling,2016,494,53
5000,1,720-2,Emma's Creative Workshop,2016,494,107
5001,1,4924-19,Olivia's Exploration Car,2016,494,184
5002,1,70226-1,Pop Star TV Studio,2016,494,195
5003,1,71012-3,Heartlake Supermarket,2016,494,316
5004,1,0014-1,Heartlake Cupcake Cafe,2016,494,444
5005,1,40120-1,Adventure Camp Archery,2016,494,114
5007,1,5387-1,Adventure Camp Rafting,2016,494,320
5008,1,3900-1,Adventure Camp Tree House,2016,494,724
5009,1,8742-1,Foal's Washing Station,2016,494,85
5013,1,8804-11,Heartlake Puppy Daycare,2016,494,285
5014,1,41176-1,Horse Vet Trailer,2016,494,378
5015,1,42058-1,Heartlake Riding Club,2016,494,582
5016,1,3426-1,Amusement Park Arcade,2016,494,173
5017,1,4635-1,Amusement Park Space Ride,2016,494,193
5018,1,41058-1,Amusement Park Hot Dog Van,2016,494,243
5020,1,6119-1,Amusement Park Roller Coaster,2016,494,1122
5021,1,41016-5,Brick Adventures Small Bucket,2002,37,124
5023,1,853261-1,Advent Calendar 2016 Friends,2016,216,218
5025,1,30033-1,Heartlake Party Shop,2016,494,175
5027,1,6826-1,Amusement Park Bumper Cars,2016,494,423
5028,1,853373-1,Heartlake Performance School,2016,494,772
5029,1,5861-1,Livi’s Pop Star House,2016,494,596
5032,1,6719-1,Daisy’s Beauty Salon,2016,579,97
5033,1,8297-1,Pumpkin’s Royal Carriage,2016,579,79
5034,1,60129-1,Palace Pets Royal Castle,2016,579,185
5035,1,8573-1,Berry's Kitchen,2017,579,43
5036,1,5415-1,Petite's Royal Stable,2017,579,74
5037,1,70318-1,Anna's Snow Adventure,2017,579,153
5038,1,31045-1,Elsa's Magical Ice Palace,2017,579,700
5039,1,K7422-1,Moana's Island Adventure,2016,579,205
5040,1,5763-1,Moana's Ocean Voyage,2016,579,307
5044,1,fruit7-1,All That Drives Bucket,2001,37,166
5048,1,71004-13,Animal Adventures Bucket,2001,37,211
5049,1,8793-1,Fantastic Flyers & Cool Cars Bucket,2001,37,266
5050,1,6473-1,Emily Jones & the Baby Wind Dragon,2016,600,80
5052,1,2586-1,The Water Dragon Adventure,2016,600,212
5053,1,7600-3,Elvendale School of Dragons,2016,600,230
5054,1,3000-1,The Starlight Inn,2016,600,347
5056,1,8979-1,Cyber Saucer TRU 50 Years Forever Fun Bundle,1997,144,2
5057,1,901-2,Fire Dragon's Lava Cave,2016,600,441
5059,1,6208-1,The Secret Market Place,2016,600,700
5061,1,6889-1,The Precious Crystal Mine,2016,600,272
5062,1,4428-2,The Dragon Sanctuary,2016,600,585
5065,1,40011-1,Queen Dragon’s Rescue,2016,600,832
5066,1,4024-10,Ragana’s Magic Shadow Castle,2016,600,1013
5067,1,7741-1,"Buildings, Mansions and Shops",2001,37,364
5068,1,8518-1,Naida's Gondola & the Goblin Thief,2017,600,67
5069,1,5491-1,The Capture of Sophie Jones,2017,600,226
5070,1,9496-1,The Goblin King's Evil Dragon,2017,600,338
5071,1,519-15,Aira's Airship & the Amulet Chase,2017,600,343
5073,1,6090-1,Magic Rescue from the Goblin Village,2017,600,637
5075,1,4428-22,Regular & Transparent Bricks Bucket,2001,37,234
5079,1,70736-1,Fun and Cool Transportation,2001,37,608
5080,1,010-3,All Kinds of Animals / Lap Table,2001,37,174
5081,1,60095-1,Basic Building Set,2000,470,201
5082,1,852786-1,Batgirl Batjet Chase,2017,482,206
5083,1,70135-1,Harley Quinn to the rescue,2016,482,217
5086,1,7243-1,Super Hero High School,2017,482,711
5087,1,0011-2,"Lashina"" Tank",2017,482,142
5088,1,comcon011-1,Bumblebee Helicopter,2017,482,141
5091,1,4000005-1,Wonder Woman Dorm,2017,482,186
5093,1,6271-2,"Advent Calendar 2001, Creator",2001,214,24
5095,1,40191-1,"Advent Calendar 2001, Creator (Day  9) Space Buggy",2001,217,18
5097,1,1723-1,"Advent Calendar 2001, Creator (Day 10) Dinosaur",2001,217,8
5098,1,2849-1,"Advent Calendar 2001, Creator (Day 11) Speedboat",2001,217,10
5102,1,lmg003-2,"Advent Calendar 2001, Creator (Day 12) Reindeer",2001,217,10
5104,1,30261-1,"Advent Calendar 2001, Creator (Day 13) Snowman",2001,217,15
5107,1,70204-1,"Advent Calendar 2001, Creator (Day 14) Jet Ski",2001,217,11
5109,1,1230-1,"Advent Calendar 2001, Creator (Day 15) Dog",2001,217,10
5110,1,66328-1,"Advent Calendar 2001, Creator (Day 16) Police Boat",2001,217,9
5111,1,3559-1,"Advent Calendar 2001, Creator (Day 17) Whale",2001,217,9
5112,1,7946-1,"Advent Calendar 2001, Creator (Day 18) Space Shuttle",2001,217,10
5114,1,K7699-1,"Advent Calendar 2001, Creator (Day  1) Cat",2001,217,10
5115,1,970662-1,"Advent Calendar 2001, Creator (Day 19) Parrot",2001,217,9
5119,1,30278-1,"Advent Calendar 2001, Creator (Day 20) Steamship",2001,217,10
5120,1,4042-1,"Advent Calendar 2001, Creator (Day 21) Church",2001,217,11
5121,1,70747-1,"Advent Calendar 2001, Creator (Day 22) Helicopter",2001,217,11
5122,1,8031-1,"Advent Calendar 2001, Creator (Day 23) Christmas Tree",2001,217,10
5123,1,NEO1048-1,"Advent Calendar 2001, Creator (Day 24) Present",2001,217,8
5125,1,6651-1,"Advent Calendar 2001, Creator (Day  2) Max",2001,217,1
5126,1,4506-1,"Advent Calendar 2001, Creator (Day  3) Fireplace",2001,217,11
5127,1,LLCA29-1,"Advent Calendar 2001, Creator (Day  4) Santa",2001,217,10
5128,1,6352-1,"Advent Calendar 2001, Creator (Day  5) Ambulance",2001,217,15
5129,1,2250-15,"Advent Calendar 2001, Creator (Day  6) Penguin",2001,217,10
5131,1,851341-1,"Advent Calendar 2001, Creator (Day  7) Tina",2001,217,1
5133,1,71004-17,"Advent Calendar 2001, Creator (Day  8) Frog with Hat",2001,217,11
5134,1,6623-1,XL Freestyle Bucket,1997,399,657
5137,1,K8614-1,Puppy Championship,2017,494,185
5138,1,60056-1,Freestyle Building Set,1995,399,37
5139,1,21000-2,Puppy Parade,2017,494,145
5141,1,8301-1,Puppy Pampering,2017,496,45
5142,1,2885-1,Puppy Playground,2017,496,62
5144,1,DKStarWars-1,Puppy Treats & Tricks,2017,496,45
5145,1,08-Apr,Emma's Photo Studio,2017,494,95
5146,1,2540-1,Mia's Beach Scooter,2017,494,79
5147,1,10186-1,Olivia's Creative Lab,2017,494,99
5148,1,1202-1,Stephanie's Friendship Cakes,2017,494,94
5149,1,1215-1,Andrea's Musical Duet,2017,494,86
5150,1,10046-1,Heartlake Gift Delivery,2017,494,185
5152,1,41006-1,Freestyle Building Set,1995,399,71
5153,1,10178-1,Heartlake Pizzeria,2017,494,287
5154,1,8774-1,Heartlake Sports Center,2017,494,327
5156,1,5394-1,Heartlake Summer Pool,2017,494,588
5157,1,4733-1,Stephanie's House,2017,494,623
5159,1,3480-1,Freestyle Building Set,1995,399,122
5160,1,8586-1,Small Freestyle Bucket,1995,399,135
5162,1,fruit6-1,Large Freestyle Bucket,1995,399,252
5163,1,71213-1,Freestyle Garden Friends,1996,399,121
5164,1,30203-1,Small Freestyle Clearpack,1997,399,127
5165,1,5870-1,Freestyle Bucket,1997,399,249
5166,1,7958-19,Freestyle Building Set,1995,399,98
5167,1,70201-1,"Windows Parts Pack, Red (The Building Toy)",1966,371,10
5169,1,75915-1,Freestyle Building Set,1995,399,196
5170,1,10156-1,"Windows Parts Pack, White (The Building Toy)",1966,371,10
5171,1,4649858-1,Freestyle Brick Vac Bus,1995,399,142
5172,1,75106-1,"Windows Parts Pack, Red (System)",1966,371,10
5173,1,5930-1,Freestyle Playcase,1995,399,254
5174,1,9973-1,"Windows Parts Pack, White (System)",1966,371,10
5175,1,4524-2,Extra Large Freestyle Bucket,1995,399,410
5176,1,8143-1,Freestyle Elefant Villa,1996,399,191
5178,1,8827-5,Iron Man & Cpt. America,2016,610,174
5180,1,70808-1,Black Panther & Dr. Strange,2016,610,167
5181,1,75140-1,Flain,2014,581,58
5183,1,K8915-1,Freestyle Building Set,1995,399,91
5184,1,283-1,Vulk,2014,581,69
5185,1,60051-1,Zorch,2014,581,45
5186,1,30185-1,Krader,2014,581,66
5188,1,71013-15,Siesmo,2014,581,50
5189,1,8508-1,Shuff,2014,581,51
5190,1,4578-1,Teslo,2014,581,54
5191,1,7685-1,Zaptor,2014,581,61
5192,1,8163-1,Volectro,2014,581,70
5193,1,3316-20,Slumbo,2014,582,61
5194,1,4428-4,5 Sixteens and 4 Twenties (System),1966,371,27
5195,1,KT403-1,Lunk,2014,582,51
5196,1,4924-2,Girl's Freestyle Set,1995,399,274
5197,1,71011-0,Flurr,2014,582,46
5198,1,6205-1,Chomly,2014,582,68
5202,1,640-2,Star Wars Co-Pack of 7121 and 7111,2000,166,2
5204,1,5880-1,Gobba,2014,582,57
5205,1,7880-1,Jawg,2014,582,61
5206,1,8831-14,Kraw,2014,582,70
5208,1,10677-1,Tentro,2014,582,69
5210,1,6850-1,Balk,2014,582,68
5211,1,21103-1,Glomp,2014,583,64
5212,1,7704-1,Glurt,2014,583,62
5213,1,10249-1,Torts,2014,583,48
5214,1,4119-1,Large Freestyle Bucket,1995,399,409
5217,1,880001-1,Footi,2014,583,72
5218,1,8759-1,Scorpi,2014,583,70
5219,1,7168-1,Hoogi,2014,583,69
5222,1,71010-7,Mesmo,2014,583,64
5223,1,260-1,Magnifo,2014,583,61
5225,1,1887-1,Wizwuz,2014,583,70
5227,1,75023-12,Rokit,2015,584,66
5230,1,7907-21,Niksput,2015,584,62
5232,1,71012-7,Nurp-Naut,2015,584,52
5234,1,5010-1,Meltus,2015,584,66
5237,1,71007-10,Large Freestyle Playcase,1995,399,698
5238,1,6299-4,Flamzer,2015,584,60
5239,1,7952-20,Burnard,2015,584,59
5240,1,7692-1,Globert,2015,584,45
5241,1,30057-1,Vampos,2015,584,59
5243,1,2890-1,Boogly,2015,584,52
5244,1,71239-1,Gox,2015,585,62
5245,1,4756-1,Jinky,2015,585,59
5246,1,1129-1,Kamzo,2015,585,58
5247,1,852271-1,Krog,2015,585,60
5248,1,K8102-1,Chilbo,2015,585,65
5249,1,41023-1,Snoof,2015,585,54
5251,1,71011-15,Spugg,2015,585,51
5252,1,70164-1,Turg,2015,585,56
5254,1,7631-1,Tungster,2015,585,60
5255,1,344-1,Kramm,2015,586,68
5257,1,850918-1,Forx,2015,586,65
5258,1,6697-1,Wuzzo,2015,586,74
5259,1,1218-1,Dribbal,2015,586,52
5261,1,7727-1,Gurggle,2015,586,66
5262,1,361-1,Slusho,2015,586,53
5263,1,3059-1,Snax,2015,586,51
5266,1,700GP0-1,Berp,2015,586,68
5268,1,71013-16,Vaka-Waka,2015,586,69
5270,1,3186-1,Kuffs,2016,587,63
5273,1,71010-9,Busto,2016,587,69
5274,1,70133-1,Tiketz,2016,587,62
5275,1,10721-1,Camillot,2016,587,64
5276,1,75023-17,Mixadel,2016,587,63
5278,1,8805-4,Paladum,2016,587,64
5280,1,8645-1,Jamzy,2016,587,70
5281,1,76058-1,Tapsy,2016,587,57
5284,1,1171-1,Trumpsy,2016,587,54
5285,1,8503-1,Splasho,2016,588,67
5287,1,989-1,Aquad,2016,588,70
5288,1,8441-1,Hydro,2016,588,70
5291,1,8865-1,Sharx,2016,588,55
5292,1,8664-1,Skulzy,2016,588,66
5293,1,2255-1,Lewt,2016,588,62
5294,1,3439-1,Surgeo,2016,588,63
5295,1,71005-12,Skrubz,2016,588,68
5297,1,151-1,Freestyle Trial Size,1997,399,36
5299,1,70403-1,Tuth,2016,588,67
5300,1,6451-1,Gobbol,2016,589,62
5302,1,40153-1,Sweepz,2016,589,61
5304,1,76060-1,Compax,2016,589,66
5305,1,851353-1,Cobrax,2016,589,64
5306,1,3316-21,Spinza,2016,589,60
5307,1,70700-1,Mysto,2016,589,64
5308,1,852553-1,Screeno,2016,589,73
5309,1,1286-1,Camsta,2016,589,62
5313,1,lmg007-1,Myke,2016,589,63
5314,1,41040-22,Small Freestyle Box,1997,399,132
5315,1,2139-1,Batman,2017,610,91
5316,1,8440-1,Batgirl,2017,610,99
5317,1,5533-1,Robin,2017,610,101
5320,1,5401-1,The Joker,2017,610,151
5321,1,21127-1,Captain America,2017,610,79
5322,1,60048-1,Iron Man,2017,610,96
5323,1,10012-1,Black Widow,2017,610,143
5324,1,5246-1,The Hulk,2017,610,93
5325,1,70701-1,Captain Jack Sparrow,2017,610,109
5326,1,5512-1,Captain Armando Salazar,2017,610,118
5327,1,70590-1,Belle,2017,610,139
5328,1,132-1,Beast,2017,610,116
5329,1,7158-1,4 Sixteens 2 Twenties (The Building Toy),1966,371,18
5330,1,3072-1,Girl's Freestyle Suitcase,1995,399,293
5331,1,565-2,Freestyle Multibox,1995,399,600
5332,1,697-1,Electric Freestyle Set,1995,399,350
5334,1,6900-1,Mickey's Fire Engine,2000,388,27
5336,1,75872-1,Minnie's Birthday Party,2000,388,85
5337,1,71013-4,Mickey's Car Garage,2000,388,90
5338,1,922-2,Mickey's Mansion,2000,388,123
5339,1,75125-1,Christmas Tree Ornament,2005,227,46
5341,1,961-1,Snowman Ornament,2005,227,36
5342,1,30398-1,Santa Claus Ornament,2005,227,36
5343,1,6478-1,Spot & Friends,2001,37,53
5344,1,8684-2,Tina's House,2001,37,44
5345,1,4841-1,Cornerbricks (The Building Toy),1966,371,10
5346,1,8384-1,Max's Pitstop,2001,37,59
5347,1,10708-1,Cornerbricks (System),1966,371,20
5348,1,3983-1,Max Goes Flying,2001,37,173
5351,1,5001622-1,Adventures with Max & Tina,2001,37,219
5353,1,60062-1,The Race of the Year,2001,37,326
5354,1,4301-1,Building Stories w/NaNa Bird,2001,37,382
5355,1,30243-1,Mickey's Fishing Adventure,2000,388,107
5356,1,2164-1,Large Creator Box,2002,37,500
5357,1,4962-1,"Bionicle Poster 2002, Bohrok front Krana back, 420 x 295 mm",2002,501,0
5358,1,K10158-1,Isla De Muerta,2011,263,160
5361,1,4753-1,2 x 4 Bricks (The Building Toy),1966,371,65
5363,1,2824-8,The Cannibal Escape,2011,263,279
5366,1,71001-17,2 x 4 Bricks (System),1966,371,126
5368,1,30371-1,The Mill,2011,263,366
5369,1,7280-1,Black Pearl,2011,263,808
5370,1,FRNDSMAGBEACH-1,Black Bus with Ball (Mannschaftsbus + Ball),2002,462,2
5372,1,6654-1,"Large Train Engine with Tender Black (Motorizable, sets 4534, 4535)",2002,238,203
5373,1,7336-1,Open Freight Wagon (White Box),2002,238,121
5374,1,7835-1,Passenger Wagon Green (White Box),2002,238,194
5375,1,6346-1,Caboose (White Box),2002,238,170
5376,1,7212-1,9V Platform and Mini-Figures,2002,238,47
5377,1,60109-1,Passenger Wagon Blue (White Box),2002,238,192
5379,1,148-1,"Dragon Sculpture, Ollie, the little dragon from Castleland (Legoland Billund)",2002,425,47
5381,1,7600-16,The Captain’s Cabin,2011,263,94
5385,1,10622-1,2 x 3 Bricks (The Building Toy),1966,371,75
5386,1,8831-17,Fountain of Youth,2011,263,127
5387,1,7998-1,2 x 3 Bricks (System),1966,371,150
5388,1,851400-1,The London Escape,2011,263,466
5389,1,7575-12,Whitecap Bay,2011,263,748
5390,1,60114-1,Queen Anne’s Revenge,2011,263,1094
5391,1,428-1,Star Wars Co-Pack of 7142 and 7152,2002,169,2
5393,1,6790-1,"4 x 4 Crawler Exclusive Edition ""BOSS Crawler"" [Co-Creation Model]",2013,1,1583
5394,1,10520-1,Grand Prix Racer,2013,12,1139
5395,1,3419-1,Mining 4 x 4,2012,56,101
5399,1,6963-2,Mini Off-Roader,2013,1,100
5400,1,4559-1,Hovercraft,2013,1,169
5401,1,9938-1,Mini Backhoe Loader,2013,7,246
5403,1,6136-1,Monster Truck,2013,1,328
5404,1,comcon015-1,Excavator,2013,1,719
5408,1,6291-1,Moto Cross Bike,2013,1,253
5409,1,10055-1,Service Truck,2013,1,1275
5410,1,9555-1,Mobile Crane MK II,2013,7,2606
5411,1,1063-1,Police Car,1973,421,19
5412,1,1207-1,Off-Road Racer,2013,1,159
5413,1,79107-1,Loader and Tipper,2012,56,138
5414,1,ldd3-1,Race Car,2013,1,157
5415,1,183-1,Twin Rotor Helicopter,2014,1,145
5416,1,5845-1,Mining Truck,2012,52,269
5417,1,2161-1,Snowmobile,2014,1,185
5419,1,520-8,Hot Rod,2014,1,413
5422,1,642-2,Construction Crew,2014,1,833
5424,1,1336-1,Container Truck,2014,1,947
5425,1,9092-1,Cargo Plane,2014,6,1295
5426,1,8293-1,Black Champion Racer,2014,1,136
5427,1,6429-1,Black Champion Racer,2014,1,137
5428,1,852844-1,Desert Racer,2014,1,148
5429,1,8469-1,Bulldozer,2014,7,614
5430,1,40128-1,Customized Pick up Truck,2014,1,1062
5431,1,9569-1,2 x 2 Bricks (The Building Toy),1966,371,100
5432,1,K7418-1,Remote-Controlled Volvo L350F Wheel Loader,2014,7,1634
5433,1,7324-5,Excavator Transporter,2012,56,304
5434,1,76046-1,Cherry Picker,2015,15,155
5435,1,4945-1,Compact Tracked Loader,2015,7,251
5436,1,1555-2,Record Breaker,2015,12,124
5437,1,71007-8,Quad Bike,2015,11,148
5441,1,10113-1,Mining Truck,2015,7,361
5443,1,7600-9,Street Motorcycle,2015,13,374
5444,1,5985-1,Formula Off-Roader,2015,11,493
5445,1,5002941-1,Arctic Truck,2015,11,912
5447,1,850648-1,24 Hours Race Car,2015,12,1218
5448,1,8117-1,2 x 2 Bricks (System),1966,371,198
5450,1,330-2,Fire Plane,2015,9,577
5451,1,911506-1,The Mine,2012,56,751
5452,1,3479-1,Race Truck,2015,12,608
5453,1,30141-1,Crawler Crane,2015,1,1399
5454,1,5610-1,Mercedes Benz Arocs 3245,2015,1,2792
5455,1,6608-1,Display Team Jet,2016,1,113
5456,1,5004250-1,Hydroplane Racer,2016,1,179
5457,1,853340-1,Getaway Racer,2016,1,170
5458,1,8038-1,Police Interceptor,2016,1,185
5460,1,5004606-1,Race Kart,2016,1,344
5461,1,134-1,Mine Loader,2016,1,475
5463,1,8156-1,Drag Racer,2016,1,646
5464,1,8799-1,Off Road Command Center,2012,61,388
5465,1,4842-1,Heavy Lift Helicopter,2016,1,1041
5468,1,45506-1,Volvo EW 160E,2016,1,1166
5469,1,480-4,Claas Xerion 5000 Trac VC,2016,1,1975
5471,1,2229-1,Bucket Wheel Excavator,2016,7,3928
5472,1,6848-2,Porsche 911 GT3 RS,2016,1,2704
5473,1,40081-5,Ultralight Helicopter,2017,1,199
5474,1,8495-1,Stunt Bike,2017,1,140
5475,1,8831-13,Stunt Truck,2017,1,141
5476,1,1818-1,Roadwork Crew,2017,1,364
5477,1,7904-3,9V Train Switching Track Collection,2006,244,28
5478,1,970113-1,Telehandler,2017,1,259
5481,1,60058-1,Recycling Truck,2012,63,296
5482,1,30396-1,Container Yard,2017,1,630
5483,1,3928-1,BMW R 1200 GS Adventure,2017,1,593
5484,1,LOC391508-1,Technic 40 year anniversary model (42057 + 42061 + 42063),2017,1,568
5486,1,Chandler-1,Ocean Explorer,2017,1,1326
5487,1,3926-1,RC Tracked Racer,2017,1,369
5488,1,20006-1,Air Race Jet,2017,1,1150
5489,1,3663-1,City Garage,2012,63,932
5490,1,9442-1,Star Wars MINI Bonus Pack,2003,159,4
5491,1,65801-1,4 × 4 Fire Truck,2012,58,242
5492,1,5317-1,Fire Plane,2012,58,507
5493,1,688-1,Motor Case / Lower Part,1977,443,1
5496,1,71014-4,Coast Guard Platform,2008,55,450
5497,1,8475-1,1 x 2 Bricks,1966,371,176
5498,1,8786-2,Starter Set 100,1998,470,53
5499,1,3219-1,2 eights 2 sixes 2 fours 8 twos 6 ones (The Building Toy),1966,371,20
5500,1,78777-1,Starter Set 200,1998,470,95
5502,1,850936-1,LEGO Stores Easter Chick for 2004,2004,229,62
5505,1,8527-1,LEGO Stores Easter Chick in egg for 2004,2004,229,99
5506,1,4124-14,LEGO Stores Easter Opening Egg for 2004 - Blue,2004,229,178
5507,1,1219-2,Super Set 200,1998,470,519
5508,1,850653-1,Medium Bucket,1998,470,264
5509,1,10682-1,Starter Set 300,1998,470,264
5511,1,4999-1,Super Set 100,1998,470,509
5512,1,785-1,Playdesk and Bricks,1998,470,215
5513,1,8294-1,Brick Pack 100,1998,470,288
5514,1,10183-1,Large Box of Bricks,1998,470,428
5516,1,10240-1,"1 x 1, 1 x 2, 1 x 4, 1 x 6, 1 x 8 Bricks",1966,371,28
